date,period,rank,title,media_type,genres,open_year,is_new,delta,providers,content_key,url
2026-07-18,일간,30,그린랜드 2: 마이그레이션,,,,False,-3,,,
2026-07-18,일간,31,다윗,,,,False,0,,,
2026-07-18,일간,32,프로젝트 헤일메리,,,,False,1,디즈니+,,
2026-07-18,일간,33,노트북,,,,False,-1,"쿠팡플레이,웨이브,디즈니+",,
2026-07-18,일간,34,최애의 사원,,,,False,5,"티빙,웨이브",,
2026-07-18,일간,35,우주떡집,,,,False,1,티빙,,
2026-07-18,일간,36,유부녀 킬러,,,,False,4,쿠팡플레이,,
2026-07-18,일간,37,황해,,,,False,0,"넷플릭스,티빙,쿠팡플레이,웨이브,왓챠",,
2026-07-18,일간,38,극장판 도라에몽: 신 진구의 해저비밀성,,,,False,4,,,
2026-07-18,일간,39,지금 불륜이 문제가 아닙니다,,,,False,6,쿠팡플레이,,
2026-07-18,일간,40,이런 엿 같은 사랑,,,,False,10,넷플릭스,,
2026-07-18,일간,41,어쩔수가없다,,,,False,3,"넷플릭스,티빙,쿠팡플레이,웨이브,디즈니+,왓챠",,
2026-07-18,일간,42,한란,,,,False,7,"넷플릭스,티빙,쿠팡플레이,웨이브,디즈니+,왓챠",,
2026-07-18,일간,43,허수아비,,,,False,5,티빙,,
2026-07-18,일간,44,킬러들의 쇼핑몰 시즌 2,,,,True,0,,,
2026-07-18,일간,45,시크릿 에이전트,,,,False,8,,,
2026-07-18,일간,46,비긴 어게인,,,,False,10,"넷플릭스,티빙,쿠팡플레이,웨이브,디즈니+,왓챠",,
2026-07-18,일간,47,괴물,,,,False,10,"넷플릭스,티빙,쿠팡플레이,웨이브,왓챠",,
2026-07-18,일간,48,세계의 주인,,,,False,11,"넷플릭스,쿠팡플레이,웨이브,디즈니+,왓챠",,
2026-07-18,일간,49,극장판 암살교실 모두의 시간,,,,False,3,,,
2026-07-18,일간,50,싱 스트리트,,,,False,16,,,
2026-07-18,일간,51,노스페라투,,,,False,13,왓챠,,
2026-07-18,일간,52,쇼생크 탈출,,,,False,8,"넷플릭스,쿠팡플레이,웨이브,디즈니+",,
2026-07-18,일간,53,날씨의 아이,,,,False,8,"쿠팡플레이,웨이브,왓챠",,
2026-07-18,일간,54,클립,,,,False,14,"티빙,쿠팡플레이,왓챠",,
2026-07-18,일간,55,큐어,,,,False,14,쿠팡플레이,,
2026-07-18,일간,56,피아노,,,,False,14,"티빙,웨이브,왓챠",,
2026-07-18,일간,57,월남보살,,,,False,18,넷플릭스,,
2026-07-18,일간,58,검은 사제들,,,,False,16,"넷플릭스,티빙,쿠팡플레이,웨이브,디즈니+,왓챠",,
2026-07-18,일간,60,해피엔드,,,,False,23,"쿠팡플레이,웨이브,왓챠",,
2026-07-18,일간,61,드림 애니멀즈: 더무비,,,,False,15,,,
2026-07-18,일간,62,가능주의자,,,,False,19,,,
2026-07-18,일간,63,옵세션,,,,False,14,,,
2026-07-18,일간,64,파리의 사생활,,,,True,0,,,
2026-07-18,일간,65,키퍼,,,,False,23,,,
2026-07-18,일간,66,극장판 귀멸의 칼날: 무한성편,,,,False,12,"넷플릭스,티빙",,
2026-07-18,일간,67,사랑과 경멸,,,,False,20,,,
2026-07-18,일간,68,악마는 프라다를 입는다 2,,,,False,21,"쿠팡플레이,디즈니+",,
2026-07-18,일간,69,회로,,,,False,17,,,
2026-07-18,일간,70,감사합니다,,,,False,22,"넷플릭스,티빙,웨이브",,
2026-07-18,일간,71,오펜하이머,,,,True,0,"쿠팡플레이,웨이브,디즈니+,왓챠",,
2026-07-18,일간,72,슈퍼 뒤에서 담배 피우는 두 사람,,,,False,13,넷플릭스,,
2026-07-18,일간,73,소리없이 나빌레라,,,,True,0,,,
2026-07-18,일간,74,연애혁명,,,,True,0,"티빙,웨이브,왓챠",,
2026-07-18,일간,75,포켓몬스터,,,,True,0,,,
2026-07-18,일간,76,척의 일생,,,,False,20,쿠팡플레이,,
2026-07-18,일간,77,약한영웅 Class 2,,,,True,0,넷플릭스,,
2026-07-18,일간,78,아이 윌 파인드 유,,,,True,0,넷플릭스,,
2026-07-18,일간,79,아이 인 더 스카이,,,,False,18,"티빙,쿠팡플레이,웨이브,왓챠",,
2026-07-18,일간,80,브루탈리스트,,,,False,18,"넷플릭스,쿠팡플레이,웨이브,디즈니+,왓챠",,
2026-07-18,일간,81,사카모토 데이즈,,,,True,0,,,
2026-07-18,일간,82,전설의 고향,,,,False,19,"티빙,쿠팡플레이,웨이브,왓챠",,
2026-07-18,일간,83,이브,,,,True,0,,,
2026-07-18,일간,84,풀하우스,,,,True,0,"쿠팡플레이,웨이브",,
2026-07-18,일간,85,함정,,,,True,0,"티빙,쿠팡플레이,웨이브,왓챠",,
2026-07-18,일간,86,강호야우십년등,,,,True,0,티빙,,
2026-07-18,일간,87,20세기 전기목록,,,,True,0,넷플릭스,,
2026-07-18,일간,88,플래툰,,,,False,15,넷플릭스,,
2026-07-18,일간,89,식스 센스,,,,True,0,"쿠팡플레이,웨이브,디즈니+",,
2026-07-18,일간,90,맨츄리안 캔디데이트,,,,False,17,왓챠,,
2026-07-18,일간,91,앤팀 브이알 콘서트 : 바운드리스,,,,False,14,,,
2026-07-18,일간,92,올레,,,,True,0,"넷플릭스,티빙,웨이브,디즈니+,왓챠",,
2026-07-18,일간,93,네모바지 스폰지밥 시즌 1,,,,True,0,웨이브,,
2026-07-18,일간,94,올란도,,,,True,0,"쿠팡플레이,웨이브,왓챠",,
2026-07-18,일간,95,라스트 하우스,,,,False,13,넷플릭스,,
2026-07-18,일간,96,초능력자,,,,True,0,"넷플릭스,티빙,쿠팡플레이,왓챠",,
2026-07-18,일간,97,노회찬6411,,,,True,0,"티빙,웨이브,왓챠",,
2026-07-18,일간,98,어메이징 디지털 서커스,,,,True,0,넷플릭스,,
2026-07-18,일간,99,고백 -25년째의 비밀-,,,,False,21,넷플릭스,,
2026-07-18,일간,100,데미지,,,,True,0,"티빙,웨이브,디즈니+,왓챠",,
2026-07-19,일간,1,김부장,,,,False,2,넷플릭스,,
2026-07-19,일간,2,호프,,,,False,-1,,,
2026-07-19,일간,3,동궁,,,,False,5,넷플릭스,,
2026-07-19,일간,4,결혼의 완성,,,,False,3,,,
2026-07-19,일간,5,아파트,,,,False,4,넷플릭스,,
2026-07-19,일간,6,군체,,,,False,0,,,
2026-07-19,일간,7,그대에게 드림,,,,False,-5,티빙,,
2026-07-19,일간,8,킬러들의 쇼핑몰,,,,False,6,,,
2026-07-19,일간,9,미니언즈 & 몬스터즈,,,,False,10,,,
2026-07-19,일간,10,토이 스토리 5,,,,False,2,,,
2026-07-19,일간,11,내일도 출근!,,,,False,-7,"티빙,웨이브",,
2026-07-19,일간,12,모아나,,,,False,1,,,
2026-07-19,일간,13,눈동자,,,,False,-3,,,
2026-07-19,일간,14,오싹한 연애,,,,False,9,"넷플릭스,티빙",,
2026-07-19,일간,15,와일드 씽,,,,False,0,넷플릭스,,
2026-07-19,일간,16,왕과 사는 남자,,,,False,6,"쿠팡플레이,웨이브,디즈니+,왓챠",,
2026-07-19,일간,17,맨 끝줄 소년,,,,False,-1,넷플릭스,,
2026-07-19,일간,18,참교육,,,,False,-1,넷플릭스,,
2026-07-19,일간,19,모태솔로지만 연애는 하고 싶어 시즌 2,,,,False,-8,넷플릭스,,
2026-07-19,일간,20,하트시그널5,,,,False,-15,티빙,,
2026-07-19,일간,21,유부녀 킬러,,,,False,15,쿠팡플레이,,
2026-07-19,일간,22,마티 슈프림,,,,False,-4,,,
2026-07-19,일간,23,신입사원 강회장,,,,False,-2,티빙,,
2026-07-19,일간,24,도깨비 10주년 여행,,,,False,4,티빙,,
2026-07-19,일간,25,하나코리아,,,,False,-1,,,
2026-07-19,일간,26,비키퍼,,,,False,-1,"넷플릭스,웨이브,디즈니+",,
2026-07-19,일간,27,가스인간,,,,False,-7,넷플릭스,,
2026-07-19,일간,28,킬러들의 쇼핑몰 시즌 2,,,,False,16,,,
2026-07-19,일간,29,사람과 고기,,,,False,0,"넷플릭스,티빙,쿠팡플레이,웨이브,디즈니+,왓챠",,
2026-07-19,일간,30,멋진 신세계,,,,False,-4,넷플릭스,,
2026-07-19,일간,31,허수아비,,,,False,12,티빙,,
2026-07-19,일간,32,백룸,,,,False,-5,,,
2026-07-19,일간,33,다윗,,,,False,-2,,,
2026-07-19,일간,34,파리의 사생활,,,,False,30,,,
2026-07-19,일간,35,프로젝트 헤일메리,,,,False,-3,디즈니+,,
2026-07-19,일간,36,황해,,,,False,1,"넷플릭스,티빙,쿠팡플레이,웨이브,왓챠",,
2026-07-19,일간,37,지금 불륜이 문제가 아닙니다,,,,False,2,쿠팡플레이,,
2026-07-19,일간,38,그린랜드 2: 마이그레이션,,,,False,-8,,,
2026-07-19,일간,39,극장판 도라에몽: 신 진구의 해저비밀성,,,,False,-1,,,
2026-07-19,일간,40,우주떡집,,,,False,-5,티빙,,
2026-07-19,일간,41,노트북,,,,False,-8,"쿠팡플레이,웨이브,디즈니+",,
2026-07-19,일간,42,최애의 사원,,,,False,-8,"티빙,웨이브",,
2026-07-19,일간,43,한란,,,,False,-1,"넷플릭스,티빙,쿠팡플레이,웨이브,디즈니+,왓챠",,
2026-07-19,일간,44,어쩔수가없다,,,,False,-3,"넷플릭스,티빙,쿠팡플레이,웨이브,디즈니+,왓챠",,
2026-07-19,일간,45,이런 엿 같은 사랑,,,,False,-5,넷플릭스,,
2026-07-19,일간,46,아이 윌 파인드 유,,,,False,32,넷플릭스,,
2026-07-19,일간,47,짝사랑 세계,,,,True,0,,,
2026-07-19,일간,48,세계의 주인,,,,False,0,"넷플릭스,쿠팡플레이,웨이브,디즈니+,왓챠",,
2026-07-19,일간,49,자백의 대가,,,,True,0,넷플릭스,,
2026-07-19,일간,50,최후의 인류,,,,True,0,"넷플릭스,쿠팡플레이,웨이브,디즈니+",,
2026-07-19,일간,51,쇼생크 탈출,,,,False,1,"넷플릭스,쿠팡플레이,웨이브,디즈니+",,
2026-07-19,일간,52,시크릿 에이전트,,,,False,-7,,,
2026-07-19,일간,53,극장판 암살교실 모두의 시간,,,,False,-4,,,
2026-07-19,일간,54,사이코패스,,,,True,0,"웨이브,왓챠",,
2026-07-19,일간,55,괴물,,,,False,-8,"넷플릭스,티빙,쿠팡플레이,웨이브,왓챠",,
2026-07-19,일간,56,언더커버 미쓰홍,,,,True,0,"넷플릭스,티빙",,
2026-07-19,일간,57,큐어,,,,False,-2,쿠팡플레이,,
2026-07-19,일간,58,비긴 어게인,,,,False,-12,"넷플릭스,티빙,쿠팡플레이,웨이브,디즈니+,왓챠",,
2026-07-19,일간,59,지구 최후의 여자,,,,True,0,,,
2026-07-19,일간,60,상자 속의 양,,,,True,0,,,
2026-07-19,일간,61,콰이어트 플레이스: 첫째 날,,,,True,0,"넷플릭스,쿠팡플레이,웨이브,디즈니+",,
2026-07-19,일간,62,훌라걸스,,,,True,0,,,
2026-07-19,일간,63,싱 스트리트,,,,False,-13,,,
2026-07-19,일간,64,가능주의자,,,,False,-2,,,
2026-07-19,일간,65,반도,,,,True,0,"넷플릭스,쿠팡플레이,디즈니+",,
2026-07-19,일간,66,피아노,,,,False,-10,"티빙,웨이브,왓챠",,
2026-07-19,일간,67,수리남,,,,True,0,넷플릭스,,
2026-07-19,일간,68,날씨의 아이,,,,False,-15,"쿠팡플레이,웨이브,왓챠",,
2026-07-19,일간,69,뱀의 길,,,,True,0,,,
2026-07-19,일간,70,강호야우십년등,,,,False,16,티빙,,
2026-07-19,일간,71,악마는 프라다를 입는다 2,,,,False,-3,"쿠팡플레이,디즈니+",,
2026-07-19,일간,73,심야괴담회 시즌 6,,,,True,0,"웨이브,왓챠",,
2026-07-19,일간,74,페르소나,,,,True,0,,,
2026-07-19,일간,75,하이파이브,,,,True,0,쿠팡플레이,,
2026-07-19,일간,76,21 점프 스트리트,,,,False,34,"넷플릭스,쿠팡플레이,웨이브,디즈니+",,
2026-07-19,일간,77,월남보살,,,,False,-20,넷플릭스,,
2026-07-19,일간,78,부러진 화살,,,,False,38,"넷플릭스,티빙,쿠팡플레이,웨이브,왓챠",,
2026-07-19,일간,79,피의 게임 시즌 2,,,,True,0,"티빙,웨이브",,
2026-07-19,일간,80,키퍼,,,,False,-15,,,
2026-07-19,일간,81,검은 사제들,,,,False,-23,"넷플릭스,티빙,쿠팡플레이,웨이브,디즈니+,왓챠",,
2026-07-19,일간,82,그림자 아이,,,,True,0,,,
2026-07-19,일간,83,비포 선라이즈,,,,True,0,"쿠팡플레이,웨이브,디즈니+",,
2026-07-19,일간,84,미혼남녀의 효율적 만남,,,,True,0,티빙,,
2026-07-19,일간,85,퍼시픽션,,,,True,0,,,
2026-07-19,일간,86,해피엔드,,,,False,-26,"쿠팡플레이,웨이브,왓챠",,
2026-07-19,일간,87,감사합니다,,,,False,-17,"넷플릭스,티빙,웨이브",,
2026-07-19,일간,88,퍼스트 러브 하츠코이,,,,True,0,넷플릭스,,
2026-07-19,일간,89,어느 파리 택배기사의 48시간,,,,True,0,"쿠팡플레이,웨이브",,
2026-07-19,일간,90,극장판 귀멸의 칼날: 무한성편,,,,False,-24,"넷플릭스,티빙",,
2026-07-19,일간,91,함정,,,,False,-6,"티빙,쿠팡플레이,웨이브,왓챠",,
2026-07-19,일간,92,유전,,,,True,0,"넷플릭스,티빙,쿠팡플레이,왓챠",,
2026-07-19,일간,93,척의 일생,,,,False,-17,쿠팡플레이,,
2026-07-19,일간,94,사랑과 경멸,,,,False,-27,,,
2026-07-19,일간,95,슈퍼 뒤에서 담배 피우는 두 사람,,,,False,-23,넷플릭스,,
2026-07-19,일간,96,더 라스트 오브 어스 시즌 1,,,,True,0,쿠팡플레이,,
2026-07-19,일간,97,회로,,,,False,-28,,,
2026-07-19,일간,98,올란도,,,,False,-4,"쿠팡플레이,웨이브,왓챠",,
2026-07-19,일간,99,피아니스트,,,,True,0,,,
2026-07-19,일간,100,브루탈리스트,,,,False,-20,"넷플릭스,쿠팡플레이,웨이브,디즈니+,왓챠",,
2026-07-20,일간,1,김부장,,,,False,0,넷플릭스,,
2026-07-20,일간,2,호프,,,,False,0,,,
2026-07-20,일간,3,동궁,,,,False,0,넷플릭스,,
2026-07-20,일간,4,오싹한 연애,,,,False,10,"넷플릭스,티빙",,
2026-07-20,일간,5,결혼의 완성,,,,False,-1,,,
2026-07-20,일간,6,군체,,,,False,0,,,
2026-07-20,일간,7,아파트,,,,False,-2,넷플릭스,,
2026-07-20,일간,8,미니언즈 & 몬스터즈,,,,False,1,,,
2026-07-20,일간,9,토이 스토리 5,,,,False,1,,,
2026-07-20,일간,10,킬러들의 쇼핑몰,,,,False,-2,,,
2026-07-20,일간,11,눈동자,,,,False,2,,,
2026-07-20,일간,12,모아나,,,,False,0,,,
2026-07-20,일간,13,그대에게 드림,,,,False,-6,티빙,,
2026-07-20,일간,14,모태솔로지만 연애는 하고 싶어 시즌 2,,,,False,5,넷플릭스,,
2026-07-20,일간,15,와일드 씽,,,,False,0,넷플릭스,,
2026-07-20,일간,16,내일도 출근!,,,,False,-5,"티빙,웨이브",,
2026-07-20,일간,17,참교육,,,,False,1,넷플릭스,,
2026-07-20,일간,18,왕과 사는 남자,,,,False,-2,"쿠팡플레이,웨이브,디즈니+,왓챠",,
2026-07-20,일간,19,마티 슈프림,,,,False,3,,,
2026-07-20,일간,20,맨 끝줄 소년,,,,False,-3,넷플릭스,,
2026-07-20,일간,21,하나코리아,,,,False,4,,,
2026-07-20,일간,22,가스인간,,,,False,5,넷플릭스,,
2026-07-20,일간,23,신입사원 강회장,,,,False,0,티빙,,
2026-07-20,일간,24,곡성,,,,True,0,쿠팡플레이,,
2026-07-20,일간,25,하트시그널5,,,,False,-5,티빙,,
2026-07-20,일간,26,킬러들의 쇼핑몰 시즌 2,,,,False,2,,,
2026-07-20,일간,27,비키퍼,,,,False,-1,"넷플릭스,웨이브,디즈니+",,
2026-07-20,일간,28,백룸,,,,False,4,,,
2026-07-20,일간,29,사람과 고기,,,,False,0,"넷플릭스,티빙,쿠팡플레이,웨이브,디즈니+,왓챠",,
2026-07-20,일간,30,유부녀 킬러,,,,False,-9,쿠팡플레이,,
2026-07-20,일간,31,프로젝트 헤일메리,,,,False,4,디즈니+,,
2026-07-20,일간,32,도깨비 10주년 여행,,,,False,-8,티빙,,
2026-07-20,일간,33,다윗,,,,False,0,,,
2026-07-20,일간,34,황해,,,,False,2,"넷플릭스,티빙,쿠팡플레이,웨이브,왓챠",,
2026-07-20,일간,35,극장판 도라에몽: 신 진구의 해저비밀성,,,,False,4,,,
2026-07-20,일간,36,어쩔수가없다,,,,False,8,"넷플릭스,티빙,쿠팡플레이,웨이브,디즈니+,왓챠",,
2026-07-20,일간,37,우주떡집,,,,False,3,티빙,,
2026-07-20,일간,38,최애의 사원,,,,False,4,"티빙,웨이브",,
2026-07-20,일간,39,파리의 사생활,,,,False,-5,,,
2026-07-20,일간,40,언니네 산지직송3,,,,True,0,티빙,,
2026-07-20,일간,41,모두가 자신의 무가치함과 싸우고 있다,,,,True,0,넷플릭스,,
2026-07-20,일간,42,지금 불륜이 문제가 아닙니다,,,,False,-5,쿠팡플레이,,
2026-07-20,일간,43,극장판 암살교실 모두의 시간,,,,False,10,,,
2026-07-20,일간,44,짝사랑 세계,,,,False,3,,,
2026-07-20,일간,45,세계의 주인,,,,False,3,"넷플릭스,쿠팡플레이,웨이브,디즈니+,왓챠",,
2026-07-20,일간,46,쇼생크 탈출,,,,False,5,"넷플릭스,쿠팡플레이,웨이브,디즈니+",,
2026-07-20,일간,47,이런 엿 같은 사랑,,,,False,-2,넷플릭스,,
2026-07-20,일간,48,괴물,,,,False,7,"넷플릭스,티빙,쿠팡플레이,웨이브,왓챠",,
2026-07-20,일간,49,큐어,,,,False,8,쿠팡플레이,,
2026-07-20,일간,50,비긴 어게인,,,,False,8,"넷플릭스,티빙,쿠팡플레이,웨이브,디즈니+,왓챠",,
2026-07-20,일간,51,시크릿 에이전트,,,,False,1,,,
2026-07-20,일간,52,날씨의 아이,,,,False,16,"쿠팡플레이,웨이브,왓챠",,
2026-07-20,일간,53,최후의 인류,,,,False,-3,"넷플릭스,쿠팡플레이,웨이브,디즈니+",,
2026-07-20,일간,54,아이 윌 파인드 유,,,,False,-8,넷플릭스,,
2026-07-20,일간,55,훌라걸스,,,,False,7,,,
2026-07-20,일간,56,싱 스트리트,,,,False,7,,,
2026-07-20,일간,57,뱀의 길,,,,False,12,,,
2026-07-20,일간,58,지구 최후의 여자,,,,False,1,,,
2026-07-20,일간,59,심야괴담회 시즌 6,,,,False,14,"웨이브,왓챠",,
2026-07-20,일간,60,피아노,,,,False,6,"티빙,웨이브,왓챠",,
2026-07-20,일간,61,21 점프 스트리트,,,,False,15,"넷플릭스,쿠팡플레이,웨이브,디즈니+",,
2026-07-20,일간,62,상자 속의 양,,,,False,-2,,,
2026-07-20,일간,63,가능주의자,,,,False,1,,,
2026-07-20,일간,64,검은 사제들,,,,False,17,"넷플릭스,티빙,쿠팡플레이,웨이브,디즈니+,왓챠",,
2026-07-20,일간,65,악마는 프라다를 입는다 2,,,,False,6,"쿠팡플레이,디즈니+",,
2026-07-20,일간,66,해피엔드,,,,False,20,"쿠팡플레이,웨이브,왓챠",,
2026-07-20,일간,68,비포 선라이즈,,,,False,15,"쿠팡플레이,웨이브,디즈니+",,
2026-07-20,일간,69,드림 애니멀즈: 더무비,,,,True,0,,,
2026-07-20,일간,70,슈퍼 뒤에서 담배 피우는 두 사람,,,,False,25,넷플릭스,,
2026-07-20,일간,71,브루탈리스트,,,,False,29,"넷플릭스,쿠팡플레이,웨이브,디즈니+,왓챠",,
2026-07-20,일간,72,키퍼,,,,False,8,,,
2026-07-20,일간,73,극장판 귀멸의 칼날: 무한성편,,,,False,17,"넷플릭스,티빙",,
2026-07-20,일간,74,이반리 장만옥,,,,True,0,,,
2026-07-20,일간,75,유전,,,,False,17,"넷플릭스,티빙,쿠팡플레이,왓챠",,
2026-07-20,일간,76,함정,,,,False,15,"티빙,쿠팡플레이,웨이브,왓챠",,
2026-07-20,일간,77,만달로리안과 그로구,,,,True,0,,,
2026-07-20,일간,78,사랑과 경멸,,,,False,16,,,
2026-07-20,일간,79,냉정과 열정 사이,,,,True,0,"넷플릭스,티빙,쿠팡플레이,웨이브,왓챠",,
2026-07-20,일간,80,회로,,,,False,17,,,
2026-07-20,일간,81,강호야우십년등,,,,False,-11,티빙,,
2026-07-20,일간,82,월남보살,,,,False,-5,넷플릭스,,
2026-07-20,일간,83,척의 일생,,,,False,10,쿠팡플레이,,
2026-07-20,일간,84,감사합니다,,,,False,3,"넷플릭스,티빙,웨이브",,
2026-07-20,일간,85,22 점프 스트리트,,,,False,16,"넷플릭스,쿠팡플레이,웨이브,디즈니+",,
2026-07-20,일간,86,올란도,,,,False,12,"쿠팡플레이,웨이브,왓챠",,
2026-07-20,일간,87,더 라스트 오브 어스 시즌 1,,,,False,9,쿠팡플레이,,
2026-07-20,일간,88,킬 블루,,,,False,20,"넷플릭스,티빙,웨이브,왓챠",,
2026-07-20,일간,89,올레,,,,False,17,"넷플릭스,티빙,웨이브,디즈니+,왓챠",,
2026-07-20,일간,90,충충충,,,,True,0,,,
2026-07-20,일간,91,분홍신,,,,False,38,"티빙,쿠팡플레이,웨이브,왓챠",,
2026-07-20,일간,92,플래툰,,,,False,19,넷플릭스,,
2026-07-20,일간,93,새벽의 모든,,,,False,20,"쿠팡플레이,웨이브,왓챠",,
2026-07-20,일간,94,수퍼 소닉3,,,,False,20,"넷플릭스,쿠팡플레이,웨이브,디즈니+",,
2026-07-20,일간,95,위 리브 인 타임,,,,False,22,"쿠팡플레이,웨이브,왓챠",,
2026-07-20,일간,96,첫사랑 엔딩,,,,True,0,"쿠팡플레이,웨이브,왓챠",,
2026-07-20,일간,97,부러진 화살,,,,False,-19,"넷플릭스,티빙,쿠팡플레이,웨이브,왓챠",,
2026-07-20,일간,98,초능력자,,,,False,4,"넷플릭스,티빙,쿠팡플레이,왓챠",,
2026-07-20,일간,99,바캉스의 법칙,,,,False,19,넷플릭스,,
2026-07-20,일간,100,데미지,,,,False,7,"티빙,웨이브,디즈니+,왓챠",,
