date,period,rank,title,providerId,providerNameMapped,isActive,raw_offer
2026-07-07,일간,1,노트북,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,1,노트북,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,1,노트북,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,일간,1,노트북,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,일간,1,노트북,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,2,슬리핑 독스,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,2,슬리핑 독스,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,2,슬리핑 독스,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,2,슬리핑 독스,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,2,슬리핑 독스,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,4,디 아이돌,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,5,놀러코스터,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,5,놀러코스터,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,5,놀러코스터,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,6,김부장,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,8,코드 네임: 알라룸,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,8,코드 네임: 알라룸,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,8,코드 네임: 알라룸,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,8,코드 네임: 알라룸,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,9,나는 프랑켈다,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,10,스트릿 레스토랑 파이터,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,11,오아시스,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,12,신입사원 강회장,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,14,가족관계증명서,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,14,가족관계증명서,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,17,가스인간,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,18,결혼의 완성,17,디즈니+,True,"{'providerId': 17, 'isActive': True}"
2026-07-07,일간,19,왕과 사는 남자,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,19,왕과 사는 남자,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,19,왕과 사는 남자,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,19,왕과 사는 남자,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,일간,19,왕과 사는 남자,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,일간,19,왕과 사는 남자,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,19,왕과 사는 남자,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,22,낙화시절우봉군,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,22,낙화시절우봉군,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,22,낙화시절우봉군,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,25,프로젝트 헤일메리,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,일간,25,프로젝트 헤일메리,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,일간,26,식스데이즈,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,26,식스데이즈,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,26,식스데이즈,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,26,식스데이즈,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,26,식스데이즈,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,26,식스데이즈,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,26,식스데이즈,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,26,식스데이즈,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,26,식스데이즈,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,27,커미션,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,27,커미션,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,27,커미션,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,27,커미션,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,27,커미션,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,27,커미션,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,일간,27,커미션,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,27,커미션,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,27,커미션,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,27,커미션,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,27,커미션,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,28,케이팝 데몬 헌터스,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,28,케이팝 데몬 헌터스,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,29,살목지,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,29,살목지,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,29,살목지,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,29,살목지,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,일간,29,살목지,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,일간,29,살목지,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,29,살목지,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,30,참교육,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,31,구원자,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,31,구원자,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,31,구원자,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,31,구원자,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,31,구원자,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,일간,31,구원자,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,31,구원자,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,31,구원자,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,31,구원자,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,31,구원자,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,31,구원자,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,33,백번의 추억,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,34,백수아파트,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,34,백수아파트,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,34,백수아파트,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,34,백수아파트,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,일간,34,백수아파트,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,34,백수아파트,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,34,백수아파트,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,34,백수아파트,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,34,백수아파트,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,34,백수아파트,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,35,쿠로이와 메다카에게 내 귀여움이 통하지 않아,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,35,쿠로이와 메다카에게 내 귀여움이 통하지 않아,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,35,쿠로이와 메다카에게 내 귀여움이 통하지 않아,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,35,쿠로이와 메다카에게 내 귀여움이 통하지 않아,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,35,쿠로이와 메다카에게 내 귀여움이 통하지 않아,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,35,쿠로이와 메다카에게 내 귀여움이 통하지 않아,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,35,쿠로이와 메다카에게 내 귀여움이 통하지 않아,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,35,쿠로이와 메다카에게 내 귀여움이 통하지 않아,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,36,당신이 죽였다,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,38,장락곡,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,38,장락곡,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,38,장락곡,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,39,아름다운 우리 여름,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,40,지옥에서 온 판사,17,디즈니+,True,"{'providerId': 17, 'isActive': True}"
2026-07-07,일간,41,F1 더 무비,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,일간,41,F1 더 무비,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,41,F1 더 무비,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,일간,41,F1 더 무비,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,42,아노라,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,42,아노라,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,42,아노라,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,일간,42,아노라,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,일간,42,아노라,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,42,아노라,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,42,아노라,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,42,아노라,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,42,아노라,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,44,메이드 인 코리아,17,디즈니+,True,"{'providerId': 17, 'isActive': True}"
2026-07-07,일간,45,"성+인물: 네덜란드, 독일 편",4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,46,광장,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,47,6식스티나인9 더 시리즈,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,48,소년시대,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,48,소년시대,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,48,소년시대,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,48,소년시대,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,49,성+인물: 대만편,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,51,형따라 마야로: 아홉 개의 열쇠,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,51,형따라 마야로: 아홉 개의 열쇠,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,52,중증외상센터,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,53,킬러들의 쇼핑몰,17,디즈니+,True,"{'providerId': 17, 'isActive': True}"
2026-07-07,일간,54,가여운 것들,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,일간,54,가여운 것들,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,54,가여운 것들,17,디즈니+,True,"{'providerId': 17, 'isActive': True}"
2026-07-07,일간,54,가여운 것들,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,55,피의 게임 시즌 2,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,55,피의 게임 시즌 2,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,56,성+인물: 일본편,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,57,옵세션,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,58,아바타: 불과 재,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,58,아바타: 불과 재,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,일간,58,아바타: 불과 재,17,디즈니+,True,"{'providerId': 17, 'isActive': True}"
2026-07-07,일간,60,미스매치,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,60,미스매치,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,60,미스매치,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,60,미스매치,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,60,미스매치,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,60,미스매치,17,디즈니+,True,"{'providerId': 17, 'isActive': True}"
2026-07-07,일간,61,외모지상주의,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,62,더 글로리 파트 1,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,63,약한영웅 Class 1,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,63,약한영웅 Class 1,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,63,약한영웅 Class 1,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,64,블루 록,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,64,블루 록,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,64,블루 록,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,64,블루 록,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,64,블루 록,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,64,블루 록,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,64,블루 록,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,64,블루 록,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,64,블루 록,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,64,블루 록,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,64,블루 록,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,64,블루 록,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,64,블루 록,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,64,블루 록,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,65,노 리미트,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,66,마블 좀비스,17,디즈니+,True,"{'providerId': 17, 'isActive': True}"
2026-07-07,일간,67,"선배, 단연코 사랑이!",8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,67,"선배, 단연코 사랑이!",10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,68,뜨거운 피: 디 오리지널,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,69,LEGO 닌자고: 스핀짓주 마스터 시즌 1,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,70,아즈망가 대왕,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,70,아즈망가 대왕,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,70,아즈망가 대왕,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,71,신세계로부터,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,72,CCTV,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,72,CCTV,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,72,CCTV,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,72,CCTV,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,72,CCTV,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,72,CCTV,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,73,마이 네임,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,75,뽀롱뽀롱 뽀로로 시즌 1,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,76,마법소녀 마도카☆마기카,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,76,마법소녀 마도카☆마기카,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,76,마법소녀 마도카☆마기카,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,76,마법소녀 마도카☆마기카,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,76,마법소녀 마도카☆마기카,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,76,마법소녀 마도카☆마기카,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,76,마법소녀 마도카☆마기카,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,77,어느 멋진 날,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,77,어느 멋진 날,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,78,하이큐!!,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,78,하이큐!!,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,78,하이큐!!,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,78,하이큐!!,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,78,하이큐!!,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,78,하이큐!!,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,78,하이큐!!,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,78,하이큐!!,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,78,하이큐!!,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,79,핸섬가이즈,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,79,핸섬가이즈,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,일간,79,핸섬가이즈,2,,True,"{'providerId': 2, 'isActive': True}"
2026-07-07,일간,79,핸섬가이즈,2,,True,"{'providerId': 2, 'isActive': True}"
2026-07-07,일간,79,핸섬가이즈,17,디즈니+,True,"{'providerId': 17, 'isActive': True}"
2026-07-07,일간,80,명탐정 코난 1기,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,80,명탐정 코난 1기,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,80,명탐정 코난 1기,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,80,명탐정 코난 1기,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,80,명탐정 코난 1기,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,80,명탐정 코난 1기,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,80,명탐정 코난 1기,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,80,명탐정 코난 1기,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,81,닥터 스톤,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,81,닥터 스톤,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,81,닥터 스톤,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,81,닥터 스톤,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,81,닥터 스톤,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,81,닥터 스톤,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,81,닥터 스톤,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,81,닥터 스톤,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,81,닥터 스톤,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,82,나루토 2기,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,82,나루토 2기,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,82,나루토 2기,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,82,나루토 2기,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,83,던전에서 만남을 추구하면 안 되는 걸까 1기,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,83,던전에서 만남을 추구하면 안 되는 걸까 1기,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,83,던전에서 만남을 추구하면 안 되는 걸까 1기,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,83,던전에서 만남을 추구하면 안 되는 걸까 1기,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,83,던전에서 만남을 추구하면 안 되는 걸까 1기,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,83,던전에서 만남을 추구하면 안 되는 걸까 1기,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,84,펜트하우스,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,86,나의 히어로 아카데미아 1기,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,86,나의 히어로 아카데미아 1기,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,86,나의 히어로 아카데미아 1기,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,86,나의 히어로 아카데미아 1기,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,86,나의 히어로 아카데미아 1기,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,86,나의 히어로 아카데미아 1기,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,86,나의 히어로 아카데미아 1기,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,86,나의 히어로 아카데미아 1기,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,86,나의 히어로 아카데미아 1기,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,86,나의 히어로 아카데미아 1기,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,87,스타트업,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,87,스타트업,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,88,연애혁명,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,88,연애혁명,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,88,연애혁명,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,89,Life 선상의 우리들,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,89,Life 선상의 우리들,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,89,Life 선상의 우리들,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,91,격투맨 바키 시즌 1: 파트1,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,93,높은 성의 사나이 시즌 1,9,,True,"{'providerId': 9, 'isActive': True}"
2026-07-07,일간,93,높은 성의 사나이 시즌 1,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,94,암살교실 1기,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,94,암살교실 1기,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,94,암살교실 1기,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,94,암살교실 1기,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,94,암살교실 1기,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,94,암살교실 1기,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,94,암살교실 1기,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,95,남편의 그것이 들어가지 않아,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,96,귀멸의 칼날,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,96,귀멸의 칼날,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,96,귀멸의 칼날,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,96,귀멸의 칼날,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,96,귀멸의 칼날,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,일간,96,귀멸의 칼날,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,96,귀멸의 칼날,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,96,귀멸의 칼날,12,,True,"{'providerId': 12, 'isActive': True}"
2026-07-07,일간,96,귀멸의 칼날,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,96,귀멸의 칼날,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,일간,96,귀멸의 칼날,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,일간,96,귀멸의 칼날,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,97,세자매,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,일간,97,세자매,10,티빙,True,"{'providerId': 10, 'isActive': True}"
